,Year,State,Prophet ForecastValue Future,Prophet ForecastValue Validation,fi
458,2012-01-01,Mississippi,22.24896048926818,21.797538124694682,
459,2013-01-01,Mississippi,22.246931933467767,22.071987363530546,
460,2014-01-01,Mississippi,21.881644218410376,22.763402536717923,
461,2015-01-01,Mississippi,21.52074602677245,22.804312568082675,
462,2016-01-01,Mississippi,21.162275673100552,21.689424071670945,
463,2017-01-01,Mississippi,21.156936578851504,21.453632171872794,
464,2017-12-31,Mississippi,0.0,17.515639332146765,
465,2018-01-01,Mississippi,20.788352026933612,0.0,
466,2018-12-31,Mississippi,0.0,14.462254910537819,
467,2019-01-01,Mississippi,20.424349225005155,0.0,
468,2019-12-31,Mississippi,19.773080445569526,10.770080599500577,
469,2020-12-31,Mississippi,19.71045497940497,18.294700624406353,
470,2021-12-31,Mississippi,19.360705034884138,15.884538692647514,
471,2022-12-31,Mississippi,19.015819681446573,12.831154271047346,
472,2023-12-31,Mississippi,18.675827817132472,9.138979959995197,
473,2024-12-31,Mississippi,18.61320235096771,0.0,
474,2025-12-31,Mississippi,18.26345240644662,0.0,
475,2010-01-01,Missouri,17.543924882248035,17.46133659879901,
476,2011-01-01,Missouri,17.106290431853186,17.063066601480937,
477,2012-01-01,Missouri,16.795281892978625,16.68944067077967,
478,2013-01-01,Missouri,16.628252019415974,16.63129617787878,
479,2014-01-01,Missouri,16.063033003264856,16.20817844964679,
480,2015-01-01,Missouri,15.623957179088983,15.80834612394214,
481,2016-01-01,Missouri,15.310647936873448,15.433121103787663,
482,2017-01-01,Missouri,15.14133677997604,15.373373148891714,
483,2017-12-31,Missouri,0.0,14.756938694353925,
484,2018-01-01,Missouri,14.574880228794779,0.0,
485,2018-12-31,Missouri,0.0,14.456024937896824,
486,2019-01-01,Missouri,14.134945076347124,0.0,
487,2019-12-31,Missouri,15.317801736910331,14.179842464314877,
488,2020-12-31,Missouri,13.634829422383376,13.82342688877226,
489,2021-12-31,Missouri,13.5741753738623,13.497729173527102,
490,2022-12-31,Missouri,13.63909645273704,13.196815417070091,
491,2023-12-31,Missouri,13.828789636693006,12.920632943488538,
492,2024-12-31,Missouri,12.145817322159717,0.0,
493,2025-12-31,Missouri,12.085163273637514,0.0,
494,2010-01-01,Montana,14.817760587099611,14.552825613914283,
495,2011-01-01,Montana,14.428921561695486,14.336838161544485,
496,2012-01-01,Montana,14.318470472550995,14.275223946617444,
497,2013-01-01,Montana,14.085788572979338,13.966390398655987,
498,2014-01-01,Montana,13.41856905979463,13.595491819564256,
499,2015-01-01,Montana,13.028696294679031,13.378425492865828,
500,2016-01-01,Montana,12.917010874189685,13.315732400767352,
501,2017-01-01,Montana,12.683105448905678,13.00631383034312,
502,2017-12-31,Montana,0.0,13.651990131088656,
503,2018-01-01,Montana,12.014701678885258,0.0,
504,2018-12-31,Montana,0.0,14.049517799726306,
505,2019-01-01,Montana,11.624625462700621,0.0,
506,2019-12-31,Montana,15.238157783932483,14.598574791440317,
507,2020-12-31,Montana,11.679205567948785,12.446469318144837,
508,2021-12-31,Montana,12.122508398214356,12.691347230560883,
509,2022-12-31,Montana,12.841434094895957,13.088874899196433,
510,2023-12-31,Montana,13.834084094652315,13.637931890914206,
511,2024-12-31,Montana,10.275131878653841,0.0,
512,2025-12-31,Montana,10.718434708917172,0.0,
513,2010-01-01,Nebraska,12.458139989169936,12.433461180782789,
514,2011-01-01,Nebraska,12.438296264710864,12.408874280142447,
515,2012-01-01,Nebraska,12.545184595905766,12.473788222529897,
516,2013-01-01,Nebraska,12.278083730309469,12.330221505357283,
517,2014-01-01,Nebraska,12.131436417582343,12.21610783507602,
518,2015-01-01,Nebraska,12.11159136646522,12.191509689015618,
519,2016-01-01,Nebraska,12.21847837104601,12.256412377727855,
520,2017-01-01,Nebraska,11.951377298396105,12.11283437033157,
521,2017-12-31,Nebraska,0.0,12.653811665259795,
522,2018-01-01,Nebraska,11.804729778441127,0.0,
523,2018-12-31,Nebraska,0.0,12.98545310397662,
524,2019-01-01,Nebraska,11.784884725699929,0.0,
525,2019-12-31,Nebraska,13.904043080082236,13.404886430867428,
526,2020-12-31,Nebraska,12.125094422940954,12.193230541658224,
527,2021-12-31,Nebraska,12.484330967771992,12.43641331533302,
528,2022-12-31,Nebraska,12.968734912544052,12.768054754048554,
529,2023-12-31,Nebraska,13.577336437613988,13.187488080941595,
530,2024-12-31,Nebraska,11.79838778046531,0.0,
531,2025-12-31,Nebraska,12.157624325295306,0.0,
532,2010-01-01,Nevada,16.7383279282554,16.788636862933405,
533,2011-01-01,Nevada,16.250291197702314,16.23210427938814,
534,2012-01-01,Nevada,15.897133468075896,15.787733309938801,
535,2013-01-01,Nevada,15.092054700883487,15.216298924530399,
536,2014-01-01,Nevada,14.469018619395086,14.547602630778218,
537,2015-01-01,Nevada,13.980965597212464,13.991042631507408,
538,2016-01-01,Nevada,13.627791571519923,13.546644258451497,
539,2017-01-01,Nevada,12.822696461346846,12.975182392575562,
540,2017-12-31,Nevada,0.0,12.993314022886471,
541,2018-01-01,Nevada,12.199660377009048,0.0,
542,2018-12-31,Nevada,0.0,12.883369337930144,
543,2019-01-01,Nevada,11.711607352384306,0.0,
544,2019-12-31,Nevada,13.553357365416133,12.883562346590073,
545,2020-12-31,Nevada,11.139792480874245,10.973059423321056,
546,2021-12-31,Nevada,11.055097794956344,10.752170094465546,
547,2022-12-31,Nevada,11.103522033242148,10.64222540950778,
548,2023-12-31,Nevada,11.283999123034233,10.642418418170436,
549,2024-12-31,Nevada,8.87043423848412,0.0,
550,2025-12-31,Nevada,8.78573955256516,0.0,
551,2010-01-01,New Hampshire,10.755496394907322,10.663612222608982,
552,2011-01-01,New Hampshire,10.592027085462792,10.54241045332177,
553,2012-01-01,New Hampshire,10.50623080575517,10.426045318196165,
554,2013-01-01,New Hampshire,10.393879591786064,10.401129935719583,
555,2014-01-01,New Hampshire,10.152130180365933,10.274612774497411,
556,2015-01-01,New Hampshire,9.987686766871215,10.152872874477499,
557,2016-01-01,New Hampshire,9.900875607512877,10.035969606639222,
558,2017-01-01,New Hampshire,9.786991524885291,10.010514622065383,
559,2017-12-31,New Hampshire,0.0,9.816791092342969,
560,2018-01-01,New Hampshire,9.544340441755528,0.0,
561,2018-12-31,New Hampshire,0.0,9.714543816154952,
562,2019-01-01,New Hampshire,9.37934245165009,0.0,
563,2019-12-31,New Hampshire,10.323824212820266,9.617189078959795,
564,2020-12-31,New Hampshire,9.282245881497817,9.533305905994009,
565,2021-12-31,New Hampshire,9.349768533280235,9.426161389487712,
566,2022-12-31,New Hampshire,9.49418738824351,9.323914113299752,
567,2023-12-31,New Hampshire,9.714966096728208,9.226559376104683,
568,2024-12-31,New Hampshire,8.67338776540155,0.0,
569,2025-12-31,New Hampshire,8.740910417183297,0.0,
570,2010-01-01,New Jersey,13.664744932412521,13.561189638926002,
571,2011-01-01,New Jersey,13.167110742505374,13.137469504982214,
572,2012-01-01,New Jersey,12.865854350048924,12.843480501660272,
573,2013-01-01,New Jersey,12.322367525803095,12.25944628805071,
574,2014-01-01,New Jersey,11.628052706214184,11.705955656317826,
575,2015-01-01,New Jersey,11.129929771894936,11.282235427981018,
576,2016-01-01,New Jersey,10.828184628571357,10.988246326465966,
577,2017-01-01,New Jersey,10.284505511185795,10.404212010609614,
578,2017-12-31,New Jersey,0.0,10.788146960351689,
579,2018-01-01,New Jersey,9.590006297094998,0.0,
580,2018-12-31,New Jersey,0.0,10.880802365232196,
581,2019-01-01,New Jersey,9.09188335310098,0.0,
582,2019-12-31,New Jersey,11.572847792175036,11.100722304575303,
583,2020-12-31,New Jersey,8.684424346994355,8.968483205870259,
584,2021-12-31,New Jersey,8.77404783640316,8.932912659967169,
585,2022-12-31,New Jersey,9.057968434801012,9.02556806484584,
586,2023-12-31,New Jersey,9.534801365138113,9.245488004192104,
587,2024-12-31,New Jersey,6.6463779199467234,0.0,
588,2025-12-31,New Jersey,6.736001409354026,0.0,
589,2010-01-01,New Mexico,18.50477004163772,18.68580767617344,
590,2011-01-01,New Mexico,18.19817116592969,18.29973010930006,
591,2012-01-01,New Mexico,18.190855382465983,18.24473434858924,
592,2013-01-01,New Mexico,17.66211155222005,17.656873587925006,
593,2014-01-01,New Mexico,17.056162723857362,16.93963622706337,
594,2015-01-01,New Mexico,16.7495483710416,16.553533798293692,
595,2016-01-01,New Mexico,16.742217110974845,16.49851316732402,
596,2017-01-01,New Mexico,16.213473278315956,15.910636464047343,
597,2017-12-31,New Mexico,0.0,17.37858009108673,
598,2018-01-01,New Mexico,15.60752444677629,0.0,
599,2018-12-31,New Mexico,0.0,18.310640842481938,
600,2019-01-01,New Mexico,15.300910090777085,0.0,
601,2019-12-31,New Mexico,19.68618694627525,19.567734862990648,
602,2020-12-31,New Mexico,15.584949712396304,15.027698924880474,
603,2021-12-31,New Mexico,16.173913190381338,15.632342958800601,
604,2022-12-31,New Mexico,17.058832950358504,16.564403710191264,
605,2023-12-31,New Mexico,18.237548661990708,17.821497730707947,
606,2024-12-31,New Mexico,14.13631142809517,0.0,
607,2025-12-31,New Mexico,14.725274906077937,0.0,
608,2010-01-01,New York,13.874861088675821,13.825225278196314,
609,2011-01-01,New York,13.54945772008774,13.523818423156612,
610,2012-01-01,New York,13.358380854547491,13.311827171627865,
611,2013-01-01,New York,13.00045780627407,13.00984793848377,
612,2014-01-01,New York,12.540732334467965,12.619039333271031,
613,2015-01-01,New York,12.215328963638267,12.317611583610075,
614,2016-01-01,New York,12.024252096569647,12.105599440179962,
615,2017-01-01,New York,11.666329047303105,11.803599262130199,
616,2017-12-31,New York,0.0,11.949071344251742,
617,2018-01-01,New York,11.20660357584957,0.0,
618,2018-12-31,New York,0.0,12.003778054014704,
619,2019-01-01,New York,10.881200205058754,0.0,
620,2019-12-31,New York,12.59491843325795,12.14634699892661,
621,2020-12-31,New York,10.633137653757395,10.77658593953136,
622,2021-12-31,New York,10.709768500439692,10.74280178388922,
623,2022-12-31,New York,10.919302685035703,10.797508493651005,
624,2023-12-31,New York,11.260789673825629,10.940077438565075,
625,2024-12-31,New York,9.299008894317756,0.0,
626,2025-12-31,New York,9.375639740998905,0.0,
627,2010-01-01,North Carolina,19.334194995583857,19.203462731297762,
628,2011-01-01,North Carolina,19.049118184937075,18.92567558878517,
629,2012-01-01,North Carolina,18.932207830213237,19.032562215624907,
630,2013-01-01,North Carolina,18.444122759123168,18.6822814096713,
631,2014-01-01,North Carolina,17.794333072334183,18.019845251512002,
632,2015-01-01,North Carolina,17.27133989947731,17.223919297843608,
633,2016-01-01,North Carolina,16.91651318977358,16.81266706974566,
634,2017-01-01,North Carolina,16.1909960560806,15.943050231781026,
635,2017-12-31,North Carolina,0.0,17.14178322820121,
636,2018-01-01,North Carolina,15.4999059356584,0.0,
637,2018-12-31,North Carolina,0.0,17.87925702966715,
638,2019-01-01,North Carolina,14.976912765481874,0.0,
639,2019-12-31,North Carolina,17.16974047102153,18.995619949689114,
640,2020-12-31,North Carolina,14.435194444989042,13.528511868372469,
641,2021-12-31,North Carolina,14.415705988943886,13.884637069476687,
642,2022-12-31,North Carolina,14.562788995651152,14.622110870937604,
643,2023-12-31,North Carolina,14.87531334147804,15.738473790968028,
644,2024-12-31,North Carolina,12.140767315437351,0.0,
645,2025-12-31,North Carolina,12.121278859391115,0.0,
646,2010-01-01,North Dakota,8.159120341003833,8.14078810863878,
647,2011-01-01,North Dakota,7.868345730170184,7.866872532517918,
648,2012-01-01,North Dakota,7.534931844255014,7.444924931680715,
649,2013-01-01,North Dakota,7.751181852488708,7.710064735198156,
650,2014-01-01,North Dakota,7.503214046278716,7.584401936805959,
651,2015-01-01,North Dakota,7.187651410389799,7.309778003706962,
652,2016-01-01,North Dakota,6.829435310550832,6.887003792558976,
653,2017-01-01,North Dakota,7.020744899302596,7.151314721087743,
654,2017-12-31,North Dakota,0.0,5.5995659025321,
655,2018-01-01,North Dakota,6.747904817229962,0.0,
656,2018-12-31,North Dakota,0.0,4.736641203022684,
657,2019-01-01,North Dakota,6.432257929094574,0.0,
658,2019-12-31,North Dakota,4.975742865111533,3.729159523694187,
659,2020-12-31,North Dakota,5.673285369692877,5.757002259696426,
660,2021-12-31,North Dakota,5.2305089288009095,5.039882645996322,
661,2022-12-31,North Dakota,4.746023282674926,4.1769579464894555,
662,2023-12-31,North Dakota,4.2202793186736445,3.16947626715708,
663,2024-12-31,North Dakota,4.917821823258186,0.0,
664,2025-12-31,North Dakota,4.475045382366433,0.0,
665,2010-01-01,Ohio,17.952028213678897,18.12471075474013,
666,2011-01-01,Ohio,17.32829939244415,17.383951211840962,
667,2012-01-01,Ohio,16.793209781277568,16.79465575159499,
668,2013-01-01,Ohio,16.51667574676036,16.6103093269153,
669,2014-01-01,Ohio,15.804443250536522,15.718104448314325,
670,2015-01-01,Ohio,15.180703483218561,14.977148465544566,
671,2016-01-01,Ohio,14.645602927748183,14.387644091007695,
672,2017-01-01,Ohio,14.369057925216516,14.203144743610807,
673,2017-12-31,Ohio,0.0,13.66249398018298,
674,2018-01-01,Ohio,13.656814622922674,0.0,
675,2018-12-31,Ohio,0.0,13.525908654805065,
676,2019-01-01,Ohio,13.033074860778221,0.0,
677,2019-12-31,Ohio,13.38866068150418,13.538907063910157,
678,2020-12-31,Ohio,12.051487264396345,11.542348786510189,
679,2021-12-31,Ohio,11.69342665210827,11.255305313417455,
680,2022-12-31,Ohio,11.423444410804517,11.11871998803817,
681,2023-12-31,Ohio,11.241032071004382,11.131718397146477,
682,2024-12-31,Ohio,9.903858653892415,0.0,
683,2025-12-31,Ohio,9.545798041603527,0.0,
684,2010-01-01,Oklahoma,17.518849465936967,17.572430597379824,
685,2011-01-01,Oklahoma,17.087715779878117,17.09718541505372,
686,2012-01-01,Oklahoma,16.775579898449536,16.77765868281377,
687,2013-01-01,Oklahoma,16.901782570210393,16.95920520440012,
688,2014-01-01,Oklahoma,16.350744290377705,16.323138370558826,
689,2015-01-01,Oklahoma,15.918212536808507,15.84153599373402,
690,2016-01-01,Oklahoma,15.604678589688465,15.515626489280367,
691,2017-01-01,Oklahoma,15.72976130806795,15.692256878162164,
692,2017-12-31,Oklahoma,0.0,15.3306635479471,
693,2018-01-01,Oklahoma,15.17846112495749,0.0,
694,2018-12-31,Oklahoma,0.0,15.470765014004515,
695,2019-01-01,Oklahoma,14.745929373055883,0.0,
696,2019-12-31,Oklahoma,15.53761198573864,15.764896197007618,
697,2020-12-31,Oklahoma,14.237874414399565,14.077449883500782,
698,2021-12-31,Oklahoma,14.162167203849322,14.062683221858387,
699,2022-12-31,Oklahoma,14.204860752906773,14.20278468791454,
700,2023-12-31,Oklahoma,14.365328822434245,14.496915870920802,
701,2024-12-31,Oklahoma,13.065591251090213,0.0,
702,2025-12-31,Oklahoma,12.989884040538971,0.0,
703,2010-01-01,Oregon,17.67311782076058,17.723372011762287,
704,2011-01-01,Oregon,17.270007495482396,17.281454664181997,
705,2012-01-01,Oregon,17.137272114411903,17.095756785813457,
706,2013-01-01,Oregon,16.133216932113637,16.175708717453816,
707,2014-01-01,Oregon,15.459243018464798,15.477008864814717,
708,2015-01-01,Oregon,15.055734713685556,15.034634358112822,
709,2016-01-01,Oregon,14.922601372156157,14.848479275988154,
710,2017-01-01,Oregon,13.918149694452737,13.928159555895553,
711,2017-12-31,Oregon,0.0,15.242069257166861,
712,2018-01-01,Oregon,13.244088558981389,0.0,
713,2018-12-31,Oregon,0.0,15.81930400797295,
714,2019-01-01,Oregon,12.840579901652362,0.0,
715,2019-12-31,Oregon,17.073541573317982,16.64774174903483,
716,2020-12-31,Oregon,12.844031781069356,12.670401813352271,
717,2021-12-31,Oregon,13.249202292870294,12.994503685775793,
718,2022-12-31,Oregon,13.921348162677681,13.57173843657801,
719,2023-12-31,Oregon,14.85838647487403,14.400176177646209,
720,2024-12-31,Oregon,10.628876682609583,0.0,
721,2025-12-31,Oregon,11.034047194408409,0.0,
722,2010-01-01,Pennsylvania,14.593591478256105,14.503458054793132,
723,2011-01-01,Pennsylvania,14.10347650089922,14.074150939096967,
724,2012-01-01,Pennsylvania,13.81685177691309,13.776014438313087,
725,2013-01-01,Pennsylvania,13.774550905744485,13.7304179115385,
726,2014-01-01,Pennsylvania,13.080971220676023,13.170079029855422,
727,2015-01-01,Pennsylvania,12.59071759954466,12.74077183656033,
728,2016-01-01,Pennsylvania,12.303929809793008,12.442635264764034,
729,2017-01-01,Pennsylvania,12.261465439102375,12.397038662144602,
730,2017-12-31,Pennsylvania,0.0,12.239257763155909,
731,2018-01-01,Pennsylvania,11.56786124898965,0.0,
732,2018-12-31,Pennsylvania,0.0,12.333123745135495,
733,2019-01-01,Pennsylvania,11.077583159714003,0.0,
734,2019-12-31,Pennsylvania,13.182350233631226,12.556375713197287,
735,2020-12-31,Pennsylvania,10.707301220981657,10.942194566170773,
736,2021-12-31,Pennsylvania,10.826543828126932,10.905878515928272,
737,2022-12-31,Pennsylvania,11.147606760618837,10.999744497906583,
738,2023-12-31,Pennsylvania,11.669215749628618,11.2229964659713,
739,2024-12-31,Pennsylvania,9.194166736969002,0.0,
740,2025-12-31,Pennsylvania,9.313409344112536,0.0,
741,2010-01-01,Rhode Island,15.36147634521052,15.070354123914939,
742,2011-01-01,Rhode Island,14.693921921309569,14.57525660519111,
743,2012-01-01,Rhode Island,14.192599315282461,14.15423721093913,
744,2013-01-01,Rhode Island,13.81234466732461,13.74037057462525,
745,2014-01-01,Rhode Island,12.978655403134404,13.171228984834473,
746,2015-01-01,Rhode Island,12.311095591516366,12.676131434150706,
747,2016-01-01,Rhode Island,11.809767593599082,12.255112005216553,
748,2017-01-01,Rhode Island,11.429507541954797,11.841245338250978,
749,2017-12-31,Rhode Island,0.0,11.634769453878386,
750,2018-01-01,Rhode Island,10.595815421237106,0.0,
751,2018-12-31,Rhode Island,0.0,11.434840821155424,
752,2019-01-01,Rhode Island,9.928255592095045,0.0,
753,2019-12-31,Rhode Island,11.458416414007974,11.307780333370907,
754,2020-12-31,Rhode Island,9.091634960749778,10.008944619301122,
755,2021-12-31,Rhode Island,8.921885671877781,9.735644200597868,
756,2022-12-31,Rhode Island,8.916892897880967,9.53571556787405,
757,2023-12-31,Rhode Island,9.07557639932581,9.408655080091279,
758,2024-12-31,Rhode Island,6.708794946059101,0.0,
759,2025-12-31,Rhode Island,6.5390456571856115,0.0,
760,2010-01-01,South Carolina,20.906997707580945,20.618991284520845,
761,2011-01-01,South Carolina,20.145371036222247,20.08409941588748,
762,2012-01-01,South Carolina,19.368800298835744,19.336792814065298,
763,2013-01-01,South Carolina,18.596376257987746,18.341390277395323,
764,2014-01-01,South Carolina,17.849705487912765,18.02239350481691,
765,2015-01-01,South Carolina,17.088078821946226,17.49367622687467,
766,2016-01-01,South Carolina,16.311508086395605,16.75254424309711,
767,2017-01-01,South Carolina,15.539084015968484,15.762874528308284,
768,2017-12-31,South Carolina,0.0,14.634140225791377,
769,2018-01-01,South Carolina,14.792392020236768,0.0,
770,2018-12-31,South Carolina,0.0,13.258326983194396,
771,2019-01-01,South Carolina,14.030744130891637,0.0,
772,2019-12-31,South Carolina,13.05660017334626,11.673014130858876,
773,2020-12-31,South Carolina,12.462646384060598,13.223183231625198,
774,2021-12-31,South Carolina,11.656275336476341,12.058140658127307,
775,2022-12-31,South Carolina,10.835105878048251,10.68232741553264,
776,2023-12-31,South Carolina,9.999223012450393,9.097014563192644,
777,2024-12-31,South Carolina,9.405269223165277,0.0,
778,2025-12-31,South Carolina,8.598898175581086,0.0,
779,2010-01-01,South Dakota,12.210728025455575,12.238461538461953,
780,2011-01-01,South Dakota,12.31391542035308,12.096923076926375,
781,2012-01-01,South Dakota,12.423997991833852,12.52059867828566,
782,2013-01-01,South Dakota,12.298173270780879,12.342893896232372,
783,2014-01-01,South Dakota,12.393521433293781,12.442047777361974,
784,2015-01-01,South Dakota,12.494926374674764,12.563076923076855,
785,2016-01-01,South Dakota,12.323301621304282,12.347692307692938,
786,2017-01-01,South Dakota,11.915242869929308,11.755384615389724,
787,2017-12-31,South Dakota,0.0,12.059081122505464,
788,2018-01-01,South Dakota,11.729801335619198,0.0,
789,2018-12-31,South Dakota,0.0,11.986126255481395,
790,2019-01-01,South Dakota,11.551150667725747,0.0,
791,2019-12-31,South Dakota,11.706731528454062,11.960786268577113,
792,2020-12-31,South Dakota,11.21462257895211,10.800289538211457,
793,2021-12-31,South Dakota,11.056903726946878,10.679735533036725,
794,2022-12-31,South Dakota,10.906292396632146,10.606780666009678,
795,2023-12-31,South Dakota,10.762825086520618,10.581440679118147,
796,2024-12-31,South Dakota,10.27071613701968,0.0,
797,2025-12-31,South Dakota,10.112997285014766,0.0,
798,2010-01-01,Tennessee,18.448430329793844,18.61318431625078,
799,2011-01-01,Tennessee,17.893730434565445,17.922653197196443,
800,2012-01-01,Tennessee,17.29179031267442,17.23571050287866,
801,2013-01-01,Tennessee,16.772539952404685,16.938665172974197,
802,2014-01-01,Tennessee,16.2651182355557,16.24474269608109,
803,2015-01-01,Tennessee,15.710418343632687,15.55395669336621,
804,2016-01-01,Tennessee,15.108478221372835,14.866759111387768,
805,2017-01-01,Tennessee,14.589227866269717,14.569458194308787,
806,2017-12-31,Tennessee,0.0,13.503849016254733,
807,2018-01-01,Tennessee,14.081872892944673,0.0,
808,2018-12-31,Tennessee,0.0,12.828461264333933,
809,2019-01-01,Tennessee,13.52723974705195,0.0,
810,2019-12-31,Tennessee,12.231919330267225,12.15731090058342,
811,2020-12-31,Tennessee,12.276366413226025,11.813871530663427,
812,2021-12-31,Tennessee,11.580429060068145,11.134387160169815,
813,2022-12-31,Tennessee,10.83781868175432,10.458999408249461,
814,2023-12-31,Tennessee,10.048874402535459,9.787849044498735,
815,2024-12-31,Tennessee,10.093321485496807,0.0,
816,2025-12-31,Tennessee,9.39738413233926,0.0,
817,2010-01-01,Texas,18.56332794613223,18.80470848125476,
818,2011-01-01,Texas,18.053850985041386,18.124249693696235,
819,2012-01-01,Texas,17.652461185889447,17.647705302972224,
820,2013-01-01,Texas,17.36185900824436,17.528933544751617,
821,2014-01-01,Texas,16.744362977089445,16.643540863495144,
822,2015-01-01,Texas,16.2348860094697,15.961869442245458,
823,2016-01-01,Texas,15.833496204390348,15.484112403663765,
824,2017-01-01,Texas,15.54289402020336,15.364124670623521,
825,2017-12-31,Texas,0.0,15.139299089036824,
826,2018-01-01,Texas,14.92539798928173,0.0,
827,2018-12-31,Texas,0.0,15.270815784742169,
828,2019-01-01,Texas,14.415921021954476,0.0,
829,2019-12-31,Texas,15.303332023634898,15.603395287478282,
830,2020-12-31,Texas,13.721101077293913,13.045290921615328,
831,2021-12-31,Texas,13.53530774960374,12.974490182112163,
832,2022-12-31,Texas,13.456633584254702,13.106006877815538,
833,2023-12-31,Texas,13.484367035571829,13.438586380556112,
834,2024-12-31,Texas,11.902136089225127,0.0,
835,2025-12-31,Texas,11.716342761533967,0.0,
836,2010-01-01,Utah,16.388802903385482,16.267094788444567,
837,2011-01-01,Utah,16.10796748457745,16.09419473767388,
838,2012-01-01,Utah,16.274886118982987,16.395486851335196,
839,2013-01-01,Utah,15.473833831130968,15.513911011322275,
840,2014-01-01,Utah,14.743409610090575,14.744090965382053,
841,2015-01-01,Utah,14.460922201070293,14.448773892638433,
842,2016-01-01,Utah,14.626190113107253,14.627668685680753,
843,2017-01-01,Utah,13.824513217102599,13.746092844728723,
844,2017-12-31,Utah,0.0,16.402760058465656,
845,2018-01-01,Utah,13.094088865654692,0.0,
846,2018-12-31,Utah,0.0,17.994212202787995,
847,2019-01-01,Utah,12.811601414207708,0.0,
848,2019-12-31,Utah,19.73364391839309,20.05039537773053,
849,2020-12-31,Utah,13.588922957219005,13.511831809955542,
850,2021-12-31,Utah,14.64600616384543,14.634941891734101,
851,2022-12-31,Utah,16.145579241394188,16.226394036049687,
852,2023-12-31,Utah,18.084323181394424,18.282577211004103,
853,2024-12-31,Utah,11.939602220194864,0.0,
854,2025-12-31,Utah,12.996685426817736,0.0,
855,2010-01-01,Vermont,13.55913427784137,13.759089310286779,
856,2011-01-01,Vermont,13.375435801757291,13.463341501044603,
857,2012-01-01,Vermont,13.093895119143475,13.041082033013453,
858,2013-01-01,Vermont,13.319029361965903,13.092781037247047,
859,2014-01-01,Vermont,13.233418171072458,12.923677630176552,
860,2015-01-01,Vermont,12.697873745489476,12.627532520404273,
861,2016-01-01,Vermont,12.063061859690748,12.204873362392512,
862,2017-01-01,Vermont,11.933389106218044,12.25617157752542,
863,2017-12-31,Vermont,0.0,10.981700578819634,
864,2018-01-01,Vermont,11.493940337354724,0.0,
865,2018-12-31,Vermont,0.0,10.182564495717397,
866,2019-01-01,Vermont,10.956404282636804,0.0,
867,2019-12-31,Vermont,8.553817921939888,9.259669541867709,
868,2020-12-31,Vermont,9.588216538564378,10.819074927148755,
869,2021-12-31,Vermont,8.758552003344466,10.144706658681681,
870,2022-12-31,Vermont,7.832772765499115,9.345570575581535,
871,2023-12-31,Vermont,6.811782083680608,8.422675621728645,
872,2024-12-31,Vermont,7.846180700312232,0.0,
873,2025-12-31,Vermont,7.016516165093208,0.0,
874,2010-01-01,Virginia,13.51167694970325,13.410180729556329,
875,2011-01-01,Virginia,13.371519458301629,13.342523346267,
876,2012-01-01,Virginia,13.132244914564907,13.117474544588367,
877,2013-01-01,Virginia,12.599626494878969,12.528873286746162,
878,2014-01-01,Virginia,12.558497576112412,12.619128175599844,
879,2015-01-01,Virginia,12.419112896453631,12.552445577063583,
880,2016-01-01,Virginia,12.18061116427489,12.328371555229438,
881,2017-01-01,Virginia,11.648767671359433,11.740643155613501,
882,2017-12-31,Virginia,0.0,11.408692087358741,
883,2018-01-01,Virginia,11.608373741705542,0.0,
884,2018-12-31,Virginia,0.0,10.714081776448847,
885,2019-01-01,Virginia,11.468989061675888,0.0,
886,2019-12-31,Virginia,10.238787631848894,9.864068594460687,
887,2020-12-31,Virginia,10.892910352710768,11.159046557955431,
888,2021-12-31,Virginia,10.456467957942639,10.62073925852965,
889,2022-12-31,Virginia,9.921537616995899,9.926128947621287,
890,2023-12-31,Virginia,9.288663796499822,9.07611576562987,
891,2024-12-31,Virginia,9.942786517365915,0.0,
892,2025-12-31,Virginia,9.506344122598616,0.0,
893,2010-01-01,Washington,16.209753402051057,16.177747617564275,
894,2011-01-01,Washington,15.895570451613596,15.896084196353556,
895,2012-01-01,Washington,15.625861942485681,15.718424874726672,
896,2013-01-01,Washington,14.82225170128231,15.022526303004625,
897,2014-01-01,Washington,14.463397480185327,14.470574338448987,
898,2015-01-01,Washington,14.14921452850009,14.022010953674064,
899,2016-01-01,Washington,13.879506019369478,13.677451779278087,
900,2017-01-01,Washington,13.0760072882481,12.980574777822467,
901,2017-12-31,Washington,0.0,13.299174807337375,
902,2018-01-01,Washington,12.717363134551013,0.0,
903,2018-12-31,Washington,0.0,13.264403975595167,
904,2019-01-01,Washington,12.403390249856319,0.0,
905,2019-12-31,Washington,13.239303128750047,13.331533029293208,
906,2020-12-31,Washington,11.908587303430378,11.394025249349088,
907,2021-12-31,Washington,11.727113026039582,11.256549242494588,
908,2022-12-31,Washington,11.589022661937433,11.221778410750773,
909,2023-12-31,Washington,11.493788049450567,11.288907464451473,
910,2024-12-31,Washington,10.163072224126761,0.0,
911,2025-12-31,Washington,9.98159794673554,0.0,
912,2010-01-01,West Virginia,15.126362417627139,15.10919582973298,
913,2011-01-01,West Virginia,15.394681754474576,15.384286714533397,
914,2012-01-01,West Virginia,15.386862183539417,15.33131951961486,
915,2013-01-01,West Virginia,14.976013274928603,15.016529532378268,
916,2014-01-01,West Virginia,15.520084433142333,15.619109083905737,
917,2015-01-01,West Virginia,15.332354764854873,15.391476572972284,
918,2016-01-01,West Virginia,14.868500025847085,14.836016911105308,
