Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
1067.0,2149.655172413793,4013.866666666667,5075.0,6058.0,8062.234375,9008.0,10003.0,12067.910447761195,13161.490566037735,15005.0,16044.0,17102.0,18092.0,19099.0,20105.0,21120.0,22064.0,23016.0,24046.869565217392,25014.0,26083.0,27087.0,28082.0,29117.71304347826,30056.0,31093.0,32045.529411764706,33010.0,34021.0,35030.15151515151,36062.0,37100.0,38053.0,39088.0,40077.0,41036.0,42067.0,44005.0,45046.0,46067.954545454544,47095.0,48254.0,49029.0,50014.0,51263.99248120301,53039.0,54055.0,55071.09722222222,56023.0
32.88383986544409,60.31248873183394,33.67604196250694,34.912019770778706,37.84715031306901,38.935377010900524,41.61442025943496,39.107830501013865,28.94624420902746,32.80868577356992,20.976305689499,44.26368026584509,39.84369126422727,39.837435096624354,42.029893142965,38.48541131755953,37.62167932117985,31.09789985217802,44.700130540250065,38.9915639201955,42.11225986029915,44.03872811700396,45.551714683981146,32.792900862013575,38.451212928114245,46.97423969757081,41.321825844800664,39.25609010737596,43.48000505182924,40.28669145162236,34.549381013876484,42.54415320566946,35.62685033499883,47.39354111191271,40.31029409626596,35.502120032724896,44.49226530122972,40.817777174521204,41.659386133989685,33.9577219612512,44.272735411809606,35.88511038916972,31.661377183381994,39.635114323456584,44.15991017276968,37.56675131293015,47.23138800476096,38.813994294301054,44.3938414205826,43.08688863031539
-86.70992319595045,-147.67333105640367,-111.46283179782918,-92.43373587520837,-120.72773619221879,-105.48591681386101,-72.65751549645952,-75.53714219251152,-82.69847608531092,-83.57769853000114,-157.33806995154174,-114.45997179396005,-89.1780279888108,-86.21875744020261,-93.46580900814229,-98.08461538108398,-85.20010951425678,-91.82787837551135,-69.53409354206812,-76.58531094772957,-71.46781510869621,-85.17870176969652,-94.43133635454467,-89.64640004836744,-92.48177466515571,-109.70016771477745,-99.03914312112275,-117.56441706405052,-71.57761220796385,-74.62262692954805,-105.88657224719189,-75.47427294658193,-79.50885269628031,-100.24971266473065,-82.83590633704192,-97.25167627105255,-121.4770445975606,-77.61601950441292,-71.45933511678992,-80.98372385639935,-99.31042338908661,-86.10820477527619,-98.6542188257231,-111.59623024141275,-72.68382708728548,-78.51436394911758,-120.71880050356664,-80.61756771100895,-89.79881285921151,-107.153087577636
72256.17910447762,25408.793103448275,448571.8,39579.62666666666,666451.8275862068,83738.984375,448571.25,311565.0,297529.1194029851,63517.735849056604,353395.5,37170.068181818184,125996.90196078431,71625.84782608696,31379.68686868687,27602.780952380952,36766.575,72588.59375,83120.1875,255949.65217391305,481581.64285714284,119392.77108433735,62653.65517241379,36453.560975609755,52692.617391304346,18274.839285714286,20228.59139784946,167010.11764705883,132750.3,424545.5238095238,63111.181818181816,317700.9193548387,99408.28,13889.849056603774,131669.7840909091,50332.32467532468,110618.52777777778,190805.62686567163,210898.2,105100.10869565218,12894.818181818182,68926.41052631578,106127.6968503937,101669.89655172414,44732.07142857143,62483.466165413534,181362.71794871794,33565.30909090909,79927.75,25349.08695652174
755.9167709158058,19677.17274131801,7572.710164092181,693.8073664913438,2686.0790041579253,1619.3922890001036,605.3422188816744,649.5773280918946,800.5807636440541,362.2313008085441,1602.6170514209261,1878.2362470283922,544.2853308946789,389.41972935823026,564.2067333713628,778.6509955234342,329.0434595625785,675.1048516803453,1927.7402462651419,403.7146855562558,557.2125567173501,681.2851254963492,915.2492775300087,572.231102401931,597.7955275141585,2599.0522077807377,826.0619335073362,6457.654220794606,895.2700354177393,350.26355359728075,3675.800582203526,760.0794567613947,486.18466232061394,1301.9054421314086,464.34523243881245,890.8612786509486,2666.2945882436866,667.7964078298036,206.78841070399002,653.5340467768444,1148.6441346574466,434.05043154329707,1028.5414643478252,2834.328411349508,658.3995401570406,296.8553066699504,1703.9316500849523,437.10675616845253,752.2211008186774,4221.352799117488
91.31092213844748,7.934702460231617,54.58803655168507,55.207620402964395,694.4310689169945,158.90639821407402,725.3161217840304,604.300757689039,356.47264423109766,201.4528602985618,486.2317828163668,36.623449875984626,196.49582525235468,180.52706911505226,54.26899433622688,50.33208912512656,119.40005434619881,162.38079770585279,91.05001854405558,851.8366588344791,1640.139192276221,189.51163484189493,135.23041009765973,62.742560692258316,132.43975145766538,7.583658930732686,43.99047894727926,49.04594885837085,185.46639839985534,2269.237663650922,36.19748861737163,3125.4403687740405,203.20140098542885,9.167477209072477,292.2914746686255,70.88398959806972,116.0196032528551,472.56987660451233,1149.6331519709618,146.65876330676866,14.610449700338823,143.75465970209845,112.16313170125656,124.6293678837634,72.81377423128043,882.5736904954928,137.07396243725887,96.94968723391466,166.31467370114282,6.572498309935529
23.81642921595522,16.914579118689655,19.875900269800006,23.30301673201334,16.186063267551727,14.448558723453123,11.817604782125,17.856453074666664,20.095058171895523,20.098915998716983,13.085738415,15.539112304863636,15.377447465441179,18.171589136380426,13.65760234506061,15.982225822636188,22.89362110064167,22.36997865051563,13.674059597031249,13.787200975639132,13.154396011428572,15.211250910156625,12.53154012654138,25.158131624341454,19.98335122869565,14.54942358846429,14.112269398935481,18.126347283647057,12.37277934152,16.52790728638095,22.12597173563636,15.057739434016128,18.449693763459994,14.236049240000002,17.148393888840914,20.542583912246762,15.460965682333331,16.00521566362687,13.4602498244,19.961804177717394,13.662557314839393,21.353385691242107,20.60277724823227,13.491315191600002,12.336808666357143,16.71366835307669,16.296552136205126,23.073259324799995,13.237409340981948,14.039427545086955
4.966113642055222,3.6104308072275866,4.357918672639999,4.763351925842667,3.9506044610896547,3.7496153750562495,3.5478036916500004,4.327972398533333,4.493020429804478,4.066324645925788,3.4323559812499997,3.9399181290704535,4.01400899307549,4.526034422538043,3.5293769217838373,3.6576391386095235,4.963973155002498,5.043880483359379,4.18947603940625,3.898187757913044,3.958794038242857,4.335976203389155,3.1713456025356312,4.720629088879269,4.559214656478258,3.710037968955356,3.402556890103227,4.285598129564707,3.9612278409199995,3.982911002719048,4.477629035384847,4.117139921172581,4.226666449948,3.211287638718867,4.390961306455681,4.633775197476623,4.523255812825001,4.368420267985074,4.16391580198,4.54467826199348,3.1355250676196973,4.769026522206315,4.060520532585433,3.8620290745793096,4.119302497892858,3.9684471202052607,4.257366083710257,5.375159629,3.658944538049999,3.538298402273914
10.66066353453433,6.282864058332759,7.336355273413333,8.931599046868,6.636773175666377,9.706887961642192,7.4013802051,8.615977715533333,8.539082605456716,9.99864105226195,8.0177016515,7.002336727170455,7.766052885015686,7.568749785291302,6.330214473532323,6.832019043321903,8.909991467641666,10.94215579174375,7.18850965656875,8.241564685913044,7.070808912821429,7.355219337363247,6.0982784390143685,12.26594713679878,7.923842808285221,7.657100330127678,6.823837629405918,8.195195034711766,6.94362635601,7.862914220233333,9.051868863487881,7.216975904685486,9.312601403525,6.752944614449055,7.6524286454125,7.738633826894808,6.768425681500001,7.577074115350744,6.65684224358,10.499181027650001,6.459343575854544,8.86146316619474,8.051993209021063,7.456204413899999,6.587232728935715,8.590414894666166,6.350536606666665,9.22939882588909,6.50092747959653,8.08953163786739
19.989231406417904,20.80644940296551,16.483911067199998,20.388848681840003,12.091599764922414,14.297497555656252,11.873619917375,16.0504396,19.19111622446269,18.262633206094335,12.60210557075,14.14848320545454,15.835976645117645,19.932077398858695,15.843847157606065,16.185360831514288,22.291081305466676,21.792924282718747,16.12272784325,14.34963867124348,13.27009479775,17.56622938451807,14.983851824149426,20.342772022158538,20.460137124504357,16.868997745375005,14.624568978645161,17.55061974723529,14.846272716800001,14.068380184619048,17.066621080666668,15.375752149193554,17.47506505934,17.100830451490566,19.199477587159095,19.04275480464935,15.413769409999999,17.93958673129851,13.296968209800003,18.04566241858695,17.046678330651524,22.344045724989474,14.942723568409452,10.049581695617238,14.61512533592857,16.99119266092256,14.061745337674356,22.882623312563638,16.086691105138893,16.05585735373913
